,story_id,text_final
65,025a4a4fd516f7ec86eac,"['cpaas', 'market', 'could', 'boost', 'partner', 'right', 'skill', 'build', 'enterprise', 'application', 'become', 'simpler', 'cloud', 'one', 'reason', 'shift', 'ability', 'move', 'away', 'dabble', 'networking', 'infrastructure', 'backdrop', 'communication', 'platformasaservice', 'market', 'rapidly', 'richness', 'new', 'experience', 'one', 'reason', 'idc', 'expect', 'market', 'grow', 'billion', 'billion', 'compound', 'annual', 'growth', 'rate', 'nearly']"
66,025a4a4fd516f7ec86eac,"['cpaas', 'mean', 'enterprise', 'cpaas', 'cloudbased', 'platform', 'allow', 'company', 'embed', 'communication', 'application', 'create', 'customized', 'flow', 'enhance', 'customer', 'employee', 'growth', 'cpaas', 'market', 'align', 'emerge', 'trend', 'customerfacing', 'communication', 'much', 'rise', 'interest', 'cpaas', 'offering', 'come', 'evolution', 'workplace', 'environment', 'additionally', 'employer', 'nationwide', 'report', 'loss', 'trillion', 'annually', 'due', 'lack', 'employee', 'engagement']"
67,025a4a4fd516f7ec86eac,"['youll', 'hear', 'cpaas', 'article', 'discuss', 'communication', 'platform', 'service', 'cpaas', 'market', 'grow', 'opportunity', 'cpaas', 'work', 'business', 'interested', 'adopt', 'cpaas', 'many', 'benefit', 'surprising', 'hear', 'communicationsplatformas', 'aservice', 'cpaas', 'market', 'grow', 'exponential', 'rate', 'last', 'year', 'fact', 'enterprise', 'spend', 'cpaas', 'project', 'increase', 'billion', 'billion', 'accord', 'business', 'new', 'advanced', 'technology', 'best', 'way', 'describe', 'cpaas', 'build', 'strategy', 'cloudbased', 'platform', 'cpaas', 'enable', 'developersor', 'anyoneto', 'embed', 'realtime', 'communication', 'feature', 'like', 'voice', 'video', 'im', 'directly', 'apps', 'use', 'application', 'program', 'interface', 'apis', 'open', 'software', 'development', 'kit', 'sdks']"
68,025a4a4fd516f7ec86eac,"['unified', 'communication', 'create', 'growth', 'opportunity', 'smes', 'smes', 'require', 'robust', 'communication', 'platform', 'enable', 'seamlessly', 'collaborate', 'simplify', 'term', 'uc', 'refers', 'integration', 'internal', 'external', 'workplace', 'communication', 'tool', 'achieve', 'reduce', 'number', 'use', 'communicate', 'business', 'day', 'solution', 'could', 'range', 'simple', 'video', 'conferencing', 'tool', 'complex', 'aibased', 'chatbots', 'message', 'platform', 'many', 'uc', 'system', 'provide', 'single', 'interface', 'use', 'across', 'multiple', 'device', 'send', 'receive', 'information', 'thereby', 'facilitate', 'good', 'communication', 'mitigate', 'operational', 'cost']"
69,025a4a4fd516f7ec86eac,"['machine', 'learning', 'change', 'business', 'communication', 'machine', 'learning', 'also', 'help', 'business', 'cope', 'always', 'expectation', 'customer', 'customer', 'expect', 'immediate', 'answer', 'phone', 'call', 'employee', 'expect', 'laptop', 'conference', 'call', 'wherever', 'work', 'handle', 'email', 'intelligent', 'automate', 'responses', 'employee', 'relieve', 'least', 'part', 'email', 'influx', 'machine', 'learning', 'might', 'also', 'soon', 'able', 'tell', 'u', 'whether', 'customer', 'prefer', 'call', 'meeting', 'speak', 'listen', 'customer', 'call', 'data', 'help', 'customer', 'service', 'team', 'work', 'time', 'day', 'team', 'need', 'call', 'many', 'employee', 'need', 'one', 'time', 'anything', 'require', 'processing', 'volume', 'data', 'identify', 'pattern', 'could', 'theory', 'assist', 'machine', 'learning']"
70,025a4a4fd516f7ec86eac,"['work', 'communication', 'decade', 'disruption', 'new', 'era', 'work', 'communication', 'collaborative', 'anywhere', 'remote', 'intelligent', 'business', 'user', 'team', 'customer', 'expectation', 'change', 'expect', 'ever', 'way', 'connect', 'time', 'brandnew', 'decade', 'people', 'technology', 'need', 'work', 'together', 'seamlessly', 'give', 'business', 'chance', 'offer', 'perfect', 'end', 'experience']"
71,025a4a4fd516f7ec86eac,"['mobile', 'unify', 'communication', 'collaboration', 'market', 'analysis', 'research', 'share', 'growth', 'sale', 'trend', 'supply', 'forecast', 'till', 'global', 'mobile', 'unify', 'communication', 'collaboration', 'market', 'value', 'usd', 'billion', 'project', 'reach', 'usd', 'billion', 'grow', 'cagr']"
72,025a4a4fd516f7ec86eac,"['voip', 'middle', 'east', 'development', 'emerge', 'trend', 'several', 'country', 'across', 'middle', 'east', 'north', 'africa', 'mena', 'region', 'continue', 'unfavourable', 'stance', 'towards', 'service', 'like', 'skype', 'whatsapp', 'voice', 'call', 'apple', 'facetime', 'voice', 'internet', 'protocol', 'voip', 'around', 'since', 'first', 'internet', 'phone', 'software', 'launch', 'industry', 'expert', 'predict', 'market', 'valuation', 'billion', 'enterprise', 'voip', 'adopt', 'across', 'board', 'burger', 'king', 'white', 'house', 'development', 'complementary', 'technology', 'artificial', 'intelligence', 'ai', 'unified', 'communication', 'uc', 'machine', 'learning', 'set', 'trigger', 'new', 'growth', 'voip', 'sector', 'north', 'africa', 'part', 'middle', 'east']"
73,025a4a4fd516f7ec86eac,"['uaes', 'first', 'business', 'unified', 'communication', 'service', 'launch', 'etisalat', 'announce', 'launch', 'cloudbased', 'business', 'unify', 'communication', 'collaboration', 'service', 'cloudtalk', 'small', 'medium', 'business', 'enterprise', 'customer', 'uae', 'cloudtalk', 'service', 'offer', 'user', 'integrated', 'communication', 'solution', 'internal', 'external', 'communication', 'statement', 'uaebased', 'telecommunication', 'service', 'provider', 'say', 'partner', 'ribbon', 'communication', 'provide', 'customer', 'secure', 'scalable', 'cloudnative', 'business', 'communication', 'collaboration', 'solution']"
74,025a4a4fd516f7ec86eac,"['ucaas', 'market', 'growth', 'highlight', 'deficiency', 'inhouse', 'ucc', 'unified', 'communication', 'service', 'ucaas', 'solution', 'explode', 'popularity', 'domestically', 'globally', 'accord', 'cision', 'ucaas', 'market', 'poise', 'reach', 'billion', 'value', 'end', 'represent', 'vigorous', 'compound', 'annual', 'growth', 'rate']"
75,025a4a4fd516f7ec86eac,"['top', 'cpaas', 'market', 'trend', 'track', 'expect', 'see', 'change', 'cpaas', 'market', 'vendor', 'focus', 'lowcod', 'fnocode', 'development', 'omnichannel', 'service', 'machine', 'learning', 'capability']"
76,025a4a4fd516fc37503f5,"['use', 'blockchain', 'marketplace']"
77,025a4a4fd516fc37503f5,"['blockchain', 'smart', 'contract', 'eat', 'online', 'marketplace']"
78,0262d66a6016f7f44b22c,"['relaxing', 'position', 'drive', 'take', 'body', 'tight', 'belt']"
79,0262d66a6016f85392af5,"['relaxing', 'position', 'drive', 'take', 'body', 'tight', 'belt']"
80,0262d66a6016f8577a5fb,"['relaxing', 'position', 'drive', 'take', 'body', 'tight', 'belt']"
81,0262d88f221700ff4e9dc,"['google', 'cloud', 'get', 'new', 'family', 'cheap', 'general', 'purpose', 'compute', 'instance', 'google', 'cloud', 'today', 'announce', 'launch', 'new', 'family', 'compute', 'instance', 'new', 'instance', 'mean', 'generalpurpose', 'workload', 'offer', 'significant', 'cost', 'benefit', 'saving', 'around', 'compare', 'current', 'generalpurpose', 'family', 'run', 'standard', 'intel', 'amd', 'chip', 'google', 'note', 'also', 'use', 'custom', 'cpu', 'scheduler', 'dynamically', 'map', 'virtual', 'cpu', 'memory', 'physical', 'cpu', 'memory', 'maximize', 'utilization', 'addition', 'new', 'system', 'also', 'smarter', 'place', 'vms', 'added', 'flexibility', 'move', 'host', 'necessary', 'achieve', 'google', 'build', 'custom', 'cpu', 'scheduler', 'significantly', 'good', 'latency', 'guarantee', 'coscheduling', 'behavior', 'linuxs', 'default', 'scheduler', 'new', 'scheduler', 'promise', 'submicrosecond', 'wakeup', 'latency', 'fast', 'context', 'switching']"
82,0262d88f221700ff4e9dc,"['sorry', 'microsoft', 'apple', 'windows', 'operating', 'system', 'really', 'want', 'apple', 'reputation', 'produce', 'stylish', 'elegantly', 'design', 'hardware', 'software', 'product', 'microsoft', 'well', 'much']"
83,0262d88f221700ff5abaa,"['australia', 'fire', 'rain', 'brings', 'relief', 'huge', 'blaze', 'expect', 'ahead', 'sooty', 'rain', 'fell', 'east', 'coast', 'sydney', 'melbourne', 'torrential', 'rain', 'report', 'part', 'new', 'south', 'wale', 'sunday', 'night', 'official', 'warn', 'temperature', 'would', 'rise', 'thursday', 'also', 'say', 'huge', 'fire', 'victoria', 'new', 'south', 'wale', 'could', 'meet', 'create', 'large', 'mega', 'blaze']"
84,0262d88f221700ff5abaa,"['beijing', 'izinkan', 'tim', 'ahli', 'dari', 'amerika', 'masuk', 'ke', 'cina', 'cina', 'setuju', 'memberikan', 'izin', 'pada', 'ahli', 'kesehatan', 'asal', 'amerika', 'serikat', 'yang', 'menjadi', 'bagian', 'dari', 'tim', 'organisasi', 'kesehatan', 'dunia', 'atau', 'yang', 'akan', 'masuk', 'ke', 'negeri', 'tirai', 'bambu', 'tim', 'ahli', 'itu', 'akan', 'berusaha', 'membantu', 'memerangi', 'penyebaran', 'virus', 'corona', 'yang', 'menyebar', 'dengan', 'sangat', 'cepat']"
85,0262d88f221700ff5e909,"['color', 'full', 'indonesia']"
86,0262d88f221700ff5e909,"['pesona', 'indonesia', 'tempat', 'wisata', 'terindah', 'di', 'indonesia', 'sudah', 'banyak', 'dikenal', 'oleh', 'dunia', 'internasional', 'bahkan', 'indonesia', 'memang', 'sudah', 'menjadi', 'destinasi', 'favorit', 'untuk', 'berlibur', 'para', 'turis', 'mancanegara', 'beberapa', 'bintang', 'hollywood', 'pernah', 'menikmati', 'keindahan', 'wisata', 'banyak', 'sekali', 'destinasi', 'wisata', 'yang', 'unik', 'dan', 'tidak', 'bisa', 'ditemukan', 'di', 'tempat', 'lainnya', 'sebut', 'saja', 'bali', 'yang', 'telah', 'menjadi', 'destinasi', 'liburan', 'langganan', 'turis', 'dalam', 'negeri', 'maupun', 'mancanegara', 'namun', 'tidak', 'hanya', 'bali', 'saja', 'destinasi', 'wisata', 'yang', 'menakjubkan', 'di', 'indonesia']"
87,0262d88f221700ff5e909,"['sudahkah', 'anda', 'paham', 'makna', 'logo', 'wonderful', 'indonesia', 'dan', 'pesona', 'indonesia', 'insiden', 'salah', 'memasang', 'foto', 'raja', 'ampat', 'dengan', 'menempatkan', 'phi', 'phi', 'island', 'di', 'area', 'bandara', 'soekarno', 'hatta', 'mencuri', 'perhatian', 'bukan', 'hanya', 'salah', 'gambar', 'tetapi', 'pemasangan', 'logo', 'wonderful', 'indonesia', 'membuat', 'kementerian', 'pariwisata', 'jadi', 'sasaran', 'kritikan', 'warga']"
88,0262d88f221700ff5e909,"['bird', 'seasonal', 'migration', 'shift', 'earlier', 'climate', 'change', 'author', 'believe', 'one', 'first', 'study', 'examine', 'climate', 'change', 'impact', 'timing', 'bird', 'migration', 'continental', 'scale', 'researcher', 'report', 'spring', 'migrant', 'likely', 'pass', 'certain', 'stop', 'earlier', 'would', 'year', 'ago', 'also', 'temperature', 'migration', 'timing', 'closely', 'align', 'great', 'change', 'migration', 'time', 'occur', 'region', 'warm', 'rapidly', 'time', 'shift', 'less', 'apparent', 'fall', 'add']"
89,0262d9335516f85815d3d,"['last', 'mile', 'beetle', 'year', 'volkswagen', 'beetle', 'retire', 'say', 'goodbye', 'ren', 'mccormack', 'kevin', 'bacon', 'andy', 'warhol', 'andy', 'cohen', 'little', 'bug', 'drive', 'last', 'mile', 'thelastmile']"
90,0262d9335516f85815d3d,"['oil', 'gold', 'price', 'rise', 'amid', 'uncertainty', 'geopolitical', 'tension', 'mount', 'iran', 'oil', 'price', 'spike', 'monday', 'gold', 'price', 'surge', 'response', 'uncertainty', 'official', 'confirm', 'qassem', 'soleimani', 'leader', 'iran', 'quds', 'force', 'kill', 'late', 'thursday', 'airstrike', 'target', 'convoy', 'near', 'baghdad', 'wake', 'death', 'iranian', 'leader', 'vow', 'revenge', 'president', 'donald', 'trump', 'respond', 'threat', 'vengeance', 'twitter', 'say', 'prepare', 'hit', 'fast', 'hard', 'iran', 'retaliates']"
91,02aaf4415e16fc7f714cf,"['uighur', 'comic', 'japanese', 'manga', 'artist', 'aim', 'highlight', 'everday', 'suffer', 'japanese', 'artist', 'whose', 'manga', 'comic', 'uighur', 'woman', 'go', 'viral', 'want', 'use', 'simple', 'power', 'work', 'raise', 'awareness', 'daily', 'suffering', 'endure', 'chinese', 'mostly', 'muslim', 'minority', 'tell', 'reuters']"
92,02e1d2029216fea8464d8,"['yyyyy', 'test']"
93,02ed0283a516ff6d414b4,['hai']
94,02ed0283a516ff6d414b4,['hai']
95,1577803033750,"['relaxing', 'position', 'drive', 'take', 'body', 'tight', 'belt']"
